Left,Label
DB00472,4
DB00730,0
DB09082,4
DB09082,0
DB00857,4
DB00857,0
DB06148,4
DB06148,0
DB00402,4
DB00402,0
DB01588,4
DB01588,0
DB04572,4
DB04572,0
DB01394,4
DB01394,0
DB04574,4
DB04574,0
DB12267,4
DB00692,0
DB00568,4
DB00568,0
DB00877,4
DB00877,0
DB08893,4
DB08893,0
DB00653,4
DB00653,0
DB05541,4
DB05541,0
DB00829,4
DB00829,0
DB00651,4
DB00651,0
DB01105,4
DB06820,0
DB01104,4
DB01104,0
DB00822,4
DB00822,0
DB01100,4
DB01100,0
DB00169,4
DB00169,0
DB00759,4
DB00759,0
DB00622,4
DB00622,0
DB00988,4
DB00988,0
DB00620,4
DB00620,0
DB00625,4
DB00625,0
DB00624,4
DB00624,0
DB00983,4
DB00983,0
DB00980,4
DB00980,0
DB00628,4
DB00628,0
DB04946,4
DB04946,0
DB00987,4
DB00987,0
DB00980,4
DB00980,0
DB00180,4
DB00180,0
DB00568,4
DB00568,0
DB00184,4
DB00184,0
DB00185,4
DB00185,0
DB00808,4
DB00808,0
DB00802,4
DB00802,0
DB01274,4
DB01274,0
DB00477,4
DB00477,0
DB00918,4
DB00918,0
DB00884,4
DB00884,0
DB00498,4
DB00498,0
DB06595,4
DB06595,0
DB00912,4
DB00912,0
DB00757,4
DB00757,0
DB00911,4
DB00187,0
DB06292,4
DB06292,0
DB11737,4
DB11737,0
DB08918,4
DB08918,0
DB01410,4
DB09232,0
DB11560,4
DB11560,0
DB00969,4
DB00969,0
DB01418,4
DB01418,0
DB00531,4
DB09079,0
DB00239,4
DB00482,0
DB01037,4
DB01037,0
DB01036,4
DB01036,0
DB00701,4
DB00701,0
DB01039,4
DB01039,0
DB00356,4
DB00356,0
DB01174,4
DB01174,0
DB06016,4
DB06016,0
DB00889,4
DB00889,0
DB12161,4
DB12161,0
DB06712,4
DB06712,0
DB13179,4
DB13179,0
DB00474,4
DB00474,0
DB00559,4
DB00559,0
DB01424,4
DB01424,0
DB00554,4
DB00554,0
DB06589,4
DB01433,0
DB01589,4
DB01589,0
DB00458,4
DB00458,0
DB09297,4
DB09297,0
DB01186,4
DB01186,0
DB01184,4
DB01184,0
DB00503,4
DB00503,0
DB01219,4
DB01219,0
DB00502,4
DB00502,0
DB00528,4
DB00528,0
DB01349,4
DB01349,0
DB01100,4
DB01100,0
DB01060,4
DB01060,0
DB08906,4
DB08906,0
DB01105,4
DB01105,0
DB01104,4
DB01104,0
DB11575,4
DB11575,0
DB01065,4
DB01065,0
DB00845,4
DB00845,0
DB01384,4
DB01384,0
DB06155,4
DB06155,0
DB00338,4
DB00338,0
DB09296,4
DB09296,0
DB00734,4
DB00734,0
DB08918,4
DB08918,0
DB00333,4
DB00333,0
DB00185,4
DB00185,0
DB00531,4
DB00531,0
DB00842,4
DB00842,0
DB00238,4
DB01401,0
DB00980,4
DB00980,0
DB00231,4
DB00231,0
DB00234,4
DB00234,0
DB00987,4
DB00987,0
DB08992,4
DB08992,0
DB01104,4
DB01104,0
DB00180,4
DB00180,0
DB00829,4
DB00829,0
DB00184,4
DB00184,0
DB00185,4
DB00185,0
DB00390,4
DB00390,0
DB00396,4
DB00396,0
DB00136,4
DB00136,0
DB00749,4
DB00749,0
DB00346,4
DB00346,0
DB00347,4
DB00347,0
DB01219,4
DB01219,0
DB01218,4
DB01218,0
DB00343,4
DB00343,0
DB01215,4
DB01215,0
DB00700,4
DB00700,0
DB01104,4
DB01104,0
DB01105,4
DB01105,0
DB06710,4
DB06710,0
DB00451,4
DB00451,0
DB00371,4
DB00371,0
DB01062,4
DB01062,0
DB01118,4
DB01118,0
DB00454,4
DB00454,0
DB09078,4
DB09078,0
DB00458,4
DB00458,0
DB01068,4
DB01068,0
DB00377,4
DB00377,0
DB01002,4
DB01002,0
DB00420,4
DB00420,0
DB00647,4
DB00647,0
DB13874,4
DB13874,0
DB12026,4
DB11254,0
DB05271,4
DB05271,0
DB01274,4
DB01274,0
DB00475,4
DB00475,0
DB00647,4
DB00647,0
DB00224,4
DB00224,0
DB00227,4
DB00227,0
DB00220,4
DB00220,0
DB00270,4
DB00270,0
DB00222,4
DB00222,0
DB00531,4
DB00531,0
DB00278,4
DB00278,0
DB01138,4
DB01138,0
DB00475,4
DB00475,0
DB01075,4
DB01075,0
DB01103,4
DB01103,0
DB01131,4
DB00334,0
DB01132,4
DB01132,0
DB01100,4
DB01100,0
DB01105,4
DB01105,0
DB09048,4
DB09048,0
DB01075,4
DB01075,0
DB00655,4
DB00655,0
DB06292,4
DB06292,0
DB00628,4
DB00628,0
DB06777,4
DB06777,0
DB06770,4
DB06770,0
DB06772,4
DB06772,0
DB01065,4
DB01065,0
DB00321,4
DB00321,0
DB01067,4
DB01067,0
DB00324,4
DB00324,0
DB00328,4
DB00328,0
DB00498,4
DB00498,0
DB00252,4
DB00252,0
DB01068,4
DB01068,0
DB00448,4
DB00448,0
DB00768,4
DB06699,0
DB01263,4
DB01263,0
DB09166,4
DB09166,0
DB01261,4
DB01261,0
DB00661,4
DB00661,0
DB00682,4
DB00682,0
DB00624,4
DB00624,0
DB01192,4
DB01192,0
DB01190,4
DB01190,0
DB00620,4
DB00620,0
DB00169,4
DB00169,0
DB00748,4
DB00748,0
DB00749,4
DB00749,0
DB01142,4
DB01142,0
DB05541,4
DB05541,0
DB00744,4
DB00744,0
DB00745,4
DB00745,0
DB00628,4
DB00628,0
DB00433,4
DB00433,0
DB08798,4
DB08798,0
DB00528,4
DB00528,0
DB01227,4
DB01227,0
DB04898,4
DB00722,0
DB00744,4
DB00744,0
DB00584,4
DB00584,0
DB00589,4
DB00589,0
DB00588,4
DB00588,0
DB01229,4
DB01229,0
DB08931,4
DB08931,0
DB00347,4
DB00347,0
DB00346,4
DB00346,0
DB06712,4
DB06712,0
DB01124,4
DB01124,0
DB00921,4
DB00921,0
DB00250,4
DB00250,0
DB00927,4
DB00927,0
DB00924,4
DB00924,0
DB00925,4
DB00925,0
DB01466,4
DB01466,0
DB06216,4
DB06216,0
DB08881,4
DB08881,0
DB00997,4
DB00997,0
DB01227,4
DB01227,0
DB00297,4
DB00297,0
DB06595,4
DB06595,0
DB01026,4
DB01026,0
DB01223,4
DB01223,0
DB01222,4
DB01222,0
DB00277,4
DB00277,0
DB12267,4
DB01613,0
DB08439,4
DB08439,0
DB00540,4
DB00540,0
DB08798,4
DB08798,0
DB01591,4
DB01591,0
DB06710,4
DB06710,0
DB06710,4
DB06710,0
DB01595,4
DB01595,0
DB01248,4
DB01248,0
DB00266,4
DB00266,0
DB01380,4
DB01380,0
DB01045,4
DB01045,0
DB01384,4
DB01384,0
DB00636,4
DB00636,0
DB00637,4
DB00637,0
DB01242,4
DB01242,0
DB00502,4
DB00502,0
DB01244,4
DB01244,0
DB00738,4
DB00738,0
DB00250,4
DB00250,0
DB00252,4
DB00252,0
DB01105,4
DB01105,0
DB01103,4
DB01103,0
DB01100,4
DB01100,0
DB01177,4
DB01177,0
DB01232,4
DB01232,0
DB00814,4
DB00814,0
DB00812,4
DB00812,0
DB00393,4
DB00258,0
DB01319,4
DB01319,0
DB00278,4
DB04908,0
DB01068,4
DB01068,0
DB00571,4
DB00571,0
DB00570,4
DB00570,0
DB06237,4
DB06237,0
DB01427,4
DB01427,0
DB00705,4
DB00705,0
DB00706,4
DB00706,0
DB00700,4
DB00700,0
DB00701,4
DB00701,0
DB09078,4
DB09078,0
DB01087,4
DB01087,0
DB01085,4
DB01085,0
DB00708,4
DB00708,0
DB01256,4
DB01256,0
DB09216,4
DB09216,0
DB00402,4
DB00402,0
DB06287,4
DB06287,0
DB00412,4
DB00412,0
DB01023,4
DB01023,0
DB08827,4
DB08827,0
DB01424,4
DB01424,0
DB00842,4
DB00842,0
DB00843,4
DB00951,0
DB00883,4
DB00883,0
DB06710,4
DB06710,0
DB00883,4
DB00883,0
DB04846,4
DB04846,0
DB09288,4
DB09288,0
DB00889,4
DB00889,0
DB01159,4
DB01159,0
DB06155,4
DB06155,0
DB01074,4
DB01074,0
DB01118,4
DB01118,0
DB01115,4
DB01115,0
DB00857,4
DB00857,0
DB01418,4
DB01418,0
DB00402,4
DB00402,0
DB01261,4
DB01261,0
DB00674,4
DB00674,0
DB00324,4
DB00324,0
DB01156,4
DB01156,0
DB00976,4
DB00976,0
DB00972,4
DB00972,0
DB00636,4
DB00636,0
DB00637,4
DB00637,0
DB00316,4
DB00316,0
DB06712,4
DB06712,0
DB11921,4
DB11921,0
DB00320,4
DB00320,0
DB06292,4
DB06292,0
DB06155,4
DB06155,0
DB00872,4
DB00872,0
DB01628,4
DB01628,0
DB00877,4
DB00877,0
DB01177,4
DB00537,0
DB00497,4
DB00497,0
DB01154,4
DB01154,0
DB09090,4
DB09090,0
DB01175,4
DB01175,0
DB00540,4
DB00540,0
DB00543,4
DB00543,0
DB00584,4
DB00584,0
DB01156,4
DB01156,0
DB08827,4
DB08827,0
DB00617,4
DB00617,0
DB01154,4
DB01154,0
DB00338,4
DB00338,0
DB00589,4
DB00589,0
DB00339,4
DB00339,0
DB00528,4
DB00528,0
DB01621,4
DB01621,0
DB00588,4
DB00588,0
DB01409,4
DB01409,0
DB00731,4
DB00731,0
DB01023,4
DB01023,0
DB01020,4
DB01020,0
DB01026,4
DB01026,0
DB01075,4
DB01075,0
DB00731,4
DB00731,0
DB01028,4
DB01028,0
DB01029,4
DB01029,0
DB09078,4
DB09078,0
DB06144,4
DB06144,0
DB00738,4
DB00738,0
DB00907,4
DB00537,0
DB00568,4
DB00568,0
DB06016,4
DB06016,0
DB08931,4
DB08931,0
DB01115,4
DB01115,0
DB00909,4
DB00909,0
DB00528,4
DB00528,0
DB00482,4
DB00482,0
DB00988,4
DB00988,0
DB00499,4
DB00499,0
DB01558,4
DB01558,0
DB11915,4
DB11915,0
DB00420,4
DB00420,0
DB06697,4
DB06697,0
DB01194,4
DB01194,0
DB00884,4
DB00884,0
DB01118,4
DB01118,0
DB00889,4
DB00889,0
DB01115,4
DB01115,0
DB01198,4
DB01198,0
DB01110,4
DB01110,0
DB08877,4
DB08877,0
DB01589,4
DB01589,0
DB08910,4
DB08910,0
DB01355,4
DB01355,0
DB11915,4
DB11915,0
DB01218,4
DB01218,0
DB01351,4
DB01351,0
DB08918,4
DB08918,0
DB00794,4
DB00794,0
DB11737,4
DB11737,0
DB00655,4
DB00655,0
DB00612,4
DB00612,0
DB01409,4
DB01409,0
DB08868,4
DB08868,0
DB00615,4
DB00615,0
DB00890,4
DB00890,0
DB00266,4
DB00266,0
DB00199,4
DB00199,0
DB00184,4
DB00184,0
DB00889,4
DB00889,0
DB08910,4
DB08910,0
DB00451,4
DB00451,0
DB00857,4
DB00857,0
DB00381,4
DB00381,0
DB01037,4
DB01037,0
DB06292,4
DB06292,0
DB00458,4
DB00458,0
DB00370,4
DB00370,0
DB01394,4
DB01394,0
DB00227,4
DB00227,0
DB00379,4
DB00379,0
DB06700,4
DB06700,0
DB09389,4
DB09389,0
DB05271,4
DB05271,0
DB01012,4
DB01012,0
DB01242,4
DB01242,0
DB00444,4
DB00444,0
DB01016,4
DB01016,0
DB01015,4
DB01015,0
DB08439,4
DB08439,0
DB00724,4
DB00724,0
DB00768,4
DB00768,0
DB00983,4
DB00983,0
DB00312,4
DB00312,0
DB05271,4
DB05271,0
DB00988,4
DB00988,0
DB00458,4
DB00458,0
DB04572,4
DB04572,0
DB11575,4
DB11575,0
DB11574,4
DB11574,0
DB05246,4
DB05246,0
DB06595,4
DB06595,0
DB00783,4
DB00783,0
DB06739,4
DB06739,0
DB00213,4
DB00213,0
DB06203,4
DB06203,0
DB00215,4
DB00215,0
DB00214,4
DB00214,0
DB00328,4
DB00328,0
DB00216,4
DB00216,0
DB12267,4
DB12267,0
DB00268,4
DB00268,0
DB01283,4
DB01283,0
DB05351,4
DB05351,0
DB09396,4
DB09396,0
DB01105,4
DB01105,0
DB01410,4
DB01410,0
DB00136,4
DB00136,0
DB01100,4
DB01100,0
DB01129,4
DB01129,0
DB05351,4
DB05351,0
DB01008,4
DB01008,0
DB01076,4
DB01010,0
DB01074,4
DB01074,0
DB01072,4
DB01072,0
DB00690,4
DB00690,0
DB00884,4
DB00884,0
DB01551,4
DB01551,0
DB06742,4
DB06742,0
DB09167,4
DB09167,0
DB01072,4
DB01072,0
DB01076,4
DB01076,0
DB01074,4
DB01074,0
DB01075,4
DB01075,0
DB01551,4
DB01551,0
DB00481,4
DB00481,0
DB08439,4
DB08439,0
DB00482,4
DB00482,0
DB00678,4
DB00678,0
DB00794,4
DB00794,0
DB01466,4
DB01466,0
DB00175,4
DB00175,0
DB06282,4
DB06282,0
DB00678,4
DB00678,0
DB12267,4
DB12267,0
DB00675,4
DB00384,0
DB00674,4
DB00674,0
DB00672,4
DB00672,0
DB00745,4
DB00745,0
DB00612,4
DB00267,0
DB00889,4
DB00889,0
DB01261,4
DB01261,0
DB01186,4
DB01186,0
DB01263,4
DB01263,0
DB06203,4
DB06203,0
DB00153,4
DB00395,0
DB13179,4
DB13179,0
DB00426,4
DB00426,0
DB00736,4
DB00736,0
DB00883,4
DB00883,0
DB00734,4
DB00734,0
DB12026,4
DB12026,0
DB01351,4
DB01351,0
DB00593,4
DB00593,0
DB01215,4
DB01215,0
DB01009,4
DB01009,0
DB01355,4
DB01355,0
DB11817,4
DB11817,0
DB01219,4
DB01219,0
DB01218,4
DB01218,0
DB01601,4
DB01601,0
DB12483,4
DB12483,0
DB00248,4
DB00248,0
DB05541,4
DB05541,0
DB01104,4
DB01104,0
DB00255,4
DB00255,0
DB09227,4
DB09227,0
DB01115,4
DB01115,0
DB00356,4
DB00356,0
DB01424,4
DB01424,0
DB00359,4
DB00359,0
DB00263,4
DB00263,0
DB00266,4
DB00266,0
DB00264,4
DB00264,0
DB00266,4
DB00266,0
DB00799,4
DB00799,0
DB11614,4
DB11614,0
DB01587,4
DB01587,0
DB08893,4
DB08893,0
DB01418,4
DB01418,0
DB01296,4
DB01296,0
DB01589,4
DB01589,0
DB01588,4
DB01588,0
DB04871,4
DB04871,0
DB11613,4
DB11613,0
DB01409,4
DB01409,0
DB01074,4
DB01074,0
DB01410,4
DB01410,0
DB01355,4
DB01355,0
DB01221,4
DB01221,0
DB00647,4
DB00647,0
DB01274,4
DB00945,0
DB00277,4
DB00277,0
DB00270,4
DB00270,0
DB00318,4
DB00318,0
DB03756,4
DB03756,0
DB00643,4
DB00643,0
DB00814,4
DB00814,0
DB00641,4
DB06594,0
DB00316,4
DB00316,0
DB00647,4
DB00647,0
DB08828,4
DB08828,0
DB01118,4
DB01118,0
DB01076,4
DB01076,0
DB01177,4
DB01177,0
DB01175,4
DB01175,0
DB01427,4
DB01427,0
DB01179,4
DB01179,0
DB00091,4
DB00091,0
DB00568,4
DB00568,0
DB00495,4
DB00495,0
DB00865,4
DB00865,0
DB00869,4
DB00869,0
DB01418,4
DB01418,0
DB01418,4
DB01418,0
DB00567,4
DB00567,0
DB00731,4
DB00731,0
DB12332,4
DB12332,0
DB09167,4
DB09167,0
DB01104,4
DB01104,0
DB01098,4
DB01098,0
DB00734,4
DB00734,0
DB00736,4
DB00736,0
DB04574,4
DB04574,0
DB01097,4
DB00621,0
DB08827,4
DB08827,0
DB04572,4
DB04572,0
DB00136,4
DB00136,0
DB00390,4
DB00390,0
DB09082,4
DB09082,0
DB00395,4
DB00395,0
DB00396,4
DB00396,0
DB00418,4
DB00418,0
DB01394,4
DB01394,0
DB00469,4
DB00469,0
DB08893,4
DB08893,0
DB00877,4
DB00877,0
DB00683,4
DB00683,0
DB06700,4
DB06700,0
DB00426,4
DB00426,0
DB00897,4
DB00897,0
DB01009,4
DB01009,0
DB00897,4
DB00897,0
DB00898,4
DB00898,0
DB01006,4
DB01006,0
DB00458,4
DB00458,0
DB00898,4
DB00898,0
DB01002,4
DB01002,0
DB12161,4
DB12161,0
DB01074,4
DB01074,0
DB00622,4
DB00622,0
DB01587,4
DB01587,0
DB11613,4
DB11613,0
DB00842,4
DB00842,0
DB00843,4
DB00843,0
DB00845,4
DB00845,0
DB01384,4
DB01384,0
DB00608,4
DB00608,0
DB00412,4
DB00412,0
DB00280,4
DB00280,0
DB01409,4
DB01409,0
DB00418,4
DB00418,0
DB00602,4
DB00602,0
DB00347,4
DB00347,0
DB01179,4
DB01179,0
DB00309,4
DB00309,0
DB00264,4
DB00264,0
DB00307,4
DB00307,0
DB00726,4
DB00726,0
DB00969,4
DB00969,0
DB00263,4
DB00263,0
DB06739,4
DB06739,0
DB01072,4
DB01072,0
DB05541,4
DB05541,0
DB00307,4
DB00307,0
DB06144,4
DB06144,0
DB06145,4
DB00333,0
DB08906,4
DB08906,0
DB04743,4
DB04743,0
DB05351,4
DB05351,0
DB06738,4
DB06738,0
DB08931,4
DB08931,0
DB01045,4
DB01045,0
DB01192,4
DB01192,0
DB05381,4
DB05381,0
DB08922,4
DB08922,0
DB00518,4
DB00518,0
DB00612,4
DB00612,0
DB09216,4
DB09216,0
DB00295,4
DB00295,0
DB00297,4
DB00297,0
DB00296,4
DB00296,0
DB00091,4
DB00091,0
DB11921,4
DB11921,0
DB01219,4
DB01219,0
DB01218,4
DB01218,0
DB06216,4
DB06216,0
DB08868,4
DB08868,0
DB00418,4
DB00418,0
DB00911,4
DB00911,0
DB00845,4
DB00845,0
DB00426,4
DB00426,0
DB01283,4
DB01283,0
DB01229,4
DB01229,0
DB01427,4
DB01427,0
DB00863,4
DB00863,0
DB04946,4
DB04946,0
DB06697,4
DB06697,0
DB09227,4
DB09227,0
DB00530,4
DB00530,0
DB11574,4
DB11574,0
DB06210,4
DB06210,0
DB06216,4
DB06216,0
DB00390,4
DB00390,0
DB12483,4
DB09061,0
DB09216,4
DB09216,0
DB00949,4
DB00949,0
DB00540,4
DB00540,0
DB00543,4
DB00543,0
DB00544,4
DB00544,0
DB00546,4
DB00546,0
DB00549,4
DB00549,0
DB11921,4
DB11921,0
DB01166,4
DB01166,0
DB00749,4
DB00749,0
DB01098,4
DB01098,0
DB12332,4
DB12332,0
DB06738,4
DB06738,0
DB11915,4
DB11915,0
DB01261,4
DB01261,0
DB01186,4
DB01186,0
DB09232,4
DB09232,0
DB00250,4
DB00250,0
DB06155,4
DB06155,0
DB09289,4
DB09289,0
DB00339,4
DB00339,0
DB00884,4
DB00884,0
DB09167,4
DB09167,0
DB00624,4
DB01206,0
DB00136,4
DB00136,0
DB12483,4
DB12483,0
DB00799,4
DB00799,0
DB00296,4
DB00296,0
DB00440,4
DB00440,0
DB00528,4
DB00528,0
DB00367,4
DB00367,0
DB06145,4
DB06145,0
DB00448,4
DB00448,0
DB11613,4
DB11613,0
DB01039,4
DB01039,0
DB01037,4
DB01037,0
DB01036,4
DB01036,0
DB00946,4
DB00946,0
DB06777,4
DB06777,0
DB00943,4
DB00943,0
DB06237,4
DB06237,0
DB00248,4
DB00248,0
DB01002,4
DB01002,0
DB01006,4
DB01006,0
DB06789,4
DB06789,0
DB09288,4
DB09288,0
DB09289,4
DB09289,0
DB08798,4
DB08798,0
DB00622,4
DB00622,0
DB09082,4
DB09082,0
DB00991,4
DB00991,0
DB00440,4
DB00440,0
DB00661,4
DB09245,0
DB06739,4
DB06739,0
DB00448,4
DB00448,0
DB00897,4
DB00897,0
DB08877,4
DB08877,0
DB09235,4
DB09235,0
DB00208,4
DB00208,0
DB01253,4
DB01253,0
DB00091,4
DB00091,0
DB00204,4
DB00204,0
DB00203,4
DB00203,0
DB00201,4
DB00201,0
DB00281,4
DB00281,0
DB00280,4
DB00280,0
DB00285,4
DB00285,0
DB01409,4
DB01409,0
DB00518,4
DB00518,0
DB00451,4
DB00451,0
DB01124,4
DB01124,0
DB01110,4
DB01110,0
DB01138,4
DB01138,0
DB01016,4
DB01016,0
DB01115,4
DB01115,0
DB00898,4
DB01193,0
DB01219,4
DB01219,0
DB01118,4
DB01118,0
DB11828,4
DB11828,0
DB01129,4
DB01129,0
DB00983,4
DB00983,0
DB01218,4
DB01218,0
DB00682,4
DB00682,0
DB00683,4
DB00683,0
DB01103,4
DB01103,0
DB00091,4
DB00091,0
DB00688,4
DB00688,0
DB13874,4
DB13874,0
DB00726,4
DB00726,0
DB00395,4
DB00395,0
DB00498,4
DB00498,0
DB00499,4
DB00499,0
DB00976,4
DB00976,0
DB01068,4
DB01068,0
DB08877,4
DB08877,0
DB00496,4
DB00496,0
DB01248,4
DB01248,0
DB00784,4
DB00784,0
DB01418,4
DB01418,0
DB00647,4
DB00647,0
DB00708,4
DB00708,0
DB00641,4
DB00641,0
DB00643,4
DB00643,0
DB00783,4
DB00783,0
DB00788,4
DB00788,0
DB00546,4
DB00546,0
DB04743,4
DB04743,0
DB04574,4
DB04574,0
DB00185,4
DB00185,0
DB00184,4
DB00184,0
DB01253,4
DB01253,0
DB00180,4
DB00180,0
DB00359,4
DB00359,0
DB01256,4
DB01256,0
DB00356,4
DB00356,0
DB01357,4
DB01357,0
DB00724,4
DB00724,0
DB00726,4
DB00726,0
DB01410,4
DB01410,0
DB00603,4
DB00603,0
DB09232,4
DB09232,0
DB09231,4
DB09231,0
DB00091,4
DB00091,0
DB09236,4
DB09236,0
DB09235,4
DB09235,0
DB06708,4
DB06708,0
DB07615,4
DB07615,0
DB09238,4
DB09238,0
DB00474,4
DB00474,0
DB00749,4
DB00749,0
DB06700,4
DB06700,0
DB09230,4
DB09230,0
DB00277,4
DB00277,0
DB09232,4
DB09232,0
DB00481,4
DB00481,0
DB09235,4
DB09235,0
DB00169,4
DB00169,0
DB09238,4
DB09238,0
DB04938,4
DB04938,0
DB01427,4
DB01427,0
DB01242,4
DB01242,0
DB00278,4
DB00278,0
DB01591,4
DB01591,0
DB00784,4
DB00784,0
DB00783,4
DB00783,0
DB01104,4
DB01104,0
DB09555,4
DB09555,0
DB00390,4
DB00390,0
DB00788,4
DB00788,0
DB01349,4
DB01349,0
DB01068,4
DB01068,0
DB11828,4
DB11828,0
DB01062,4
DB01062,0
DB01085,4
DB01085,0
DB00682,4
DB00682,0
DB01087,4
DB01087,0
DB00240,4
DB00240,0
DB00243,4
DB00243,0
DB00309,4
DB00309,0
DB00246,4
DB00246,0
DB01256,4
DB01256,0
DB01253,4
DB01253,0
DB00307,4
DB00307,0
DB00656,4
DB00656,0
DB06403,4
DB06403,0
DB01166,4
DB01166,0
DB05541,4
DB01063,0
DB00870,4
DB00870,0
DB00554,4
DB00554,0
DB00877,4
DB00877,0
DB00726,4
DB00726,0
DB00724,4
DB00724,0
DB00559,4
DB00559,0
DB06144,4
DB06144,0
DB01551,4
DB01551,0
DB00426,4
DB00426,0
DB01196,4
DB01196,0
DB00420,4
DB00420,0
DB00864,4
DB00864,0
DB00865,4
DB00865,0
DB00477,4
DB00477,0
DB01222,4
DB01222,0
DB00675,4
DB00675,0
DB11915,4
DB11915,0
DB06216,4
DB06216,0
DB00498,4
DB00498,0
DB00620,4
DB00620,0
DB00983,4
DB00983,0
DB01016,4
DB01016,0
DB00661,4
DB00661,0
DB01012,4
DB01012,0
DB01136,4
DB01136,0
DB00877,4
DB00877,0
DB08992,4
DB08992,0
DB00870,4
DB00870,0
DB00872,4
DB00872,0
DB01431,4
DB01431,0
DB05541,4
DB05541,0
DB01138,4
DB01138,0
DB01551,4
DB01551,0
DB00420,4
DB00420,0
DB00921,4
DB00921,0
DB00426,4
DB00426,0
DB00612,4
DB00612,0
DB00613,4
DB00613,0
DB01222,4
DB01222,0
DB00617,4
DB00617,0
DB00615,4
DB00615,0
DB00339,4
DB00339,0
DB00338,4
DB00338,0
DB00278,4
DB00278,0
DB06210,4
DB06210,0
DB00332,4
DB00332,0
DB00337,4
DB00337,0
DB01232,4
DB01232,0
DB06287,4
DB06287,0
DB01559,4
DB01559,0
DB09026,4
DB09026,0
DB00266,4
DB00266,0
DB00938,4
DB00938,0
DB05246,4
DB05246,0
DB07615,4
DB07615,0
DB01037,4
DB01037,0
DB01192,4
DB01192,0
DB00589,4
DB00589,0
DB06210,4
DB06210,0
DB00502,4
DB00502,0
DB00503,4
DB00503,0
DB00604,4
DB00604,0
DB06737,4
DB06737,0
DB00759,4
DB00759,0
DB01036,4
DB01036,0
DB00280,4
DB00280,0
DB00281,4
DB00281,0
DB00738,4
DB00738,0
DB00717,4
DB00717,0
DB07615,4
DB07615,0
DB11915,4
DB11915,0
DB00295,4
DB00295,0
DB06595,4
DB06595,0
DB00909,4
DB00909,0
DB00925,4
DB00826,0
DB00924,4
DB00924,0
DB01118,4
DB01118,0
DB00734,4
DB00305,0
DB09555,4
DB09555,0
DB06209,4
DB06209,0
DB00396,4
DB00396,0
DB00390,4
DB00390,0
DB00278,4
DB00278,0
DB00502,4
DB00502,0
DB00599,4
DB00599,0
DB06203,4
DB06203,0
DB00724,4
DB03793,0
DB06207,4
DB01005,0
DB08868,4
DB08868,0
DB00153,4
DB00153,0
DB00402,4
DB00402,0
DB00897,4
DB00887,0
DB00433,4
DB00433,0
DB04846,4
DB00413,0
DB00731,4
DB00731,0
DB01392,4
DB01392,0
DB01179,4
DB01179,0
DB00784,4
DB00784,0
DB00379,4
DB00379,0
DB05381,4
DB05381,0
DB00377,4
DB00377,0
DB01173,4
DB01173,0
DB01174,4
DB01174,0
DB01175,4
DB01175,0
DB01177,4
DB01177,0
DB01072,4
DB01072,0
DB09068,4
DB09068,0
DB00843,4
DB00843,0
DB00637,4
DB00637,0
DB00636,4
DB00636,0
DB01274,4
DB01274,0
DB01098,4
DB01098,0
DB13179,4
DB13179,0
DB06144,4
DB06144,0
DB00751,4
DB00751,0
DB00496,4
DB00496,0
DB06282,4
DB06282,0
DB01028,4
DB01028,0
DB05351,4
DB05351,0
DB00481,4
DB00481,0
DB00613,4
DB00613,0
DB00911,4
DB00911,0
DB06267,4
DB06267,0
DB00619,4
DB00619,0
DB00927,4
DB00927,0
DB00472,4
DB00472,0
DB00475,4
DB00380,0
DB01221,4
DB01221,0
DB00381,4
DB00381,0
DB00313,4
DB00313,0
DB00312,4
DB00312,0
DB00688,4
DB00688,0
DB00316,4
DB00316,0
DB00208,4
DB00208,0
DB01409,4
DB01409,0
DB00468,4
DB00468,0
DB01028,4
DB01028,0
DB01029,4
DB01029,0
DB01159,4
DB01159,0
DB13874,4
DB13874,0
DB01026,4
DB01026,0
DB00617,4
DB00617,0
DB01020,4
DB01020,0
DB01023,4
DB01023,0
DB00708,4
DB00658,0
DB00268,4
DB00268,0
DB01588,4
DB01588,0
DB00700,4
DB00700,0
DB09296,4
DB09296,0
DB00705,4
DB00705,0
DB00757,4
DB00757,0
DB00297,4
DB00297,0
DB00706,4
DB00706,0
DB08918,4
DB08918,0
DB05271,4
DB05271,0
DB00277,4
DB00277,0
DB00751,4
DB00751,0
DB06770,4
DB06770,0
DB00278,4
DB00278,0
DB00753,4
DB00753,0
DB06216,4
DB06216,0
DB00296,4
DB00296,0
DB00297,4
DB00297,0
DB00295,4
DB00295,0
DB00277,4
DB00277,0
DB01242,4
DB01242,0
DB00227,4
DB00227,0
DB00224,4
DB00224,0
DB00222,4
DB00222,0
DB13874,4
DB13874,0
DB01384,4
DB01384,0
DB04572,4
DB04572,0
DB04574,4
DB04574,0
DB00454,4
DB00454,0
DB01023,4
DB01023,0
DB01132,4
DB01132,0
DB06725,4
DB06725,0
DB01218,4
DB01218,0
DB01136,4
DB01136,0
DB00316,4
DB00316,0
DB01296,4
DB00778,0
DB00620,4
DB00620,0
DB13179,4
DB13179,0
DB01138,4
DB01138,0
DB00991,4
DB00991,0
DB00997,4
DB00997,0
DB04938,4
DB04938,0
DB05541,4
DB11268,0
DB01016,4
DB01016,0
DB00987,4
DB00987,0
DB08439,4
DB01144,0
DB08931,4
DB08931,0
DB00252,4
DB00252,0
DB11828,4
DB11828,0
DB01076,4
DB01076,0
DB00091,4
